date,val
1981-01-01,19
1981-02-01,18
1981-03-01,30
1981-04-01,32
1981-05-01,48
1981-06-01,77
1981-07-01,121
1981-08-01,112
1981-09-01,52
1981-10-01,20
1981-11-01,15
1981-12-01,13
1982-01-01,13
